No ID;Brand;Adresse;Code Postal;Ville
1301145;E.LECLERC;15 Rue De La Gare;67120;Duttlenheim
1311719;E.LECLERC;A355 Aire de la Bruche;67120;Duttlenheim
1305073;ESSO EXPRESS;328 Av. Jean Jaurès;69150;Décines Charpieu
1351052;TOTALENERGIES;397 Av. Jean Jaurès;69150;Décines- Charpieu
1352003;TOTALENERGIES;124 Avenue Marcel Dassault;36130;Déols
1364087;AVIA;570 Route de Dieppe;76250;Déville-lès- Rouen
1305052;ESSO EXPRESS;5 Av. Voltaire;95600;Eaubonne
1311506;E.LECLERC;Avenue Ernest D Aimee;32800;Eauze
1301092;U;ZA de la Pimale Rue de la Pouline;17620;Echillais
1301111;U;Rue de la Sabliere Rue Leo Desaivre;79410;Echire
1302333;CARREFOUR;Av Salvador Allende Voie 24 Villene;38130;Echirolles
1301259;E.LECLERC;Zac De Comboire;38130;Echirolles
1352026;TOTALENERGIES;A4;67700;Eckartswiller
1360155;AVIA;A4;67700;Eckartswiller
1300269;CARREFOUR;6 Rue De Chatillon Espace Valentin;25480;Ecole Valentin
1300086;U;Le Soleil Route Du Mans;72220;Ecommoy
1303454;ESSO EXPRESS;CD 43;78920;Ecquevilly
1399532;INTERMARCHE;Ecrouves Av Clemenceau;54200;Ecrouves
1352031;TOTALENERGIES;5 Route Nationale;77250;Ecuelles
1305075;ESSO EXPRESS;28 Av. Edouard Aynard;69150;Ecully
1300462;CARREFOUR;Av. Du Bon Pasteur Cc Ecully Grand;69130;Ecully
1301356;DIVERSE / OTHERS;La Forêt;16320;Edon
1300027;U;Av. Charles de Gaulle;19300;Egletons
1307093;DYNEFF;Route de Besse;63850;Eglise neuve d'entray
1306615;AGIP;Autoroute A6 Aire Des Locheres Vers;21320;Eguilly
1301169;CARREFOUR;7 Rue Du Neubourg;76500;Elbeuf
1399633;INTERMARCHE;10 Bld Jacques Albert;66200;Elne
1398157;DYNEFF;ROUTE DE PERPIGNAN - RN 114;66200;Elne
1360539;AVIA;Avenue Justin Gras;05200;Embrun
1300767;U;ZA d' Entraigues;05200;Embrun
1301086;INTERMARCHE;4 Bd Olof Palme;77184;Emerainville
1302277;CARREFOUR;Rue Auguste Renoir;57365;Ennery
1300382;CARREFOUR MARKET;ZAC Des Begnennes Rue Auguste Renoi;57365;Ennery
1399563;INTERMARCHE;Route De Riom;63720;Ennezat
1302397;CARREFOUR;515 Route de Cerpentras;84320;Entraigues sur Sorgue
1307071;DYNEFF;Le Moulinet;12140;Entraygues sur Truye
1302553;INTERMARCHE;2 Za le Brec;04320;Entrevaux
1306623;AGIP;55 Route des Alpes;04320;Entrevaux
1301408;CARREFOUR;5 All des Forgerons;67960;Entzheim
1311170;E.LECLERC;Espace Mozac;63530;Enval
1301618;CARREFOUR;72 Rue des Canadiens;76630;Envermeu
1300442;CARREFOUR MARKET;Rue De Bleue Maison;62910;Eperlecques
1352079;TOTALENERGIES;13 Boulevard de la Motte;51200;Epernay
1301050;CARREFOUR;13 Quai de Marne;51200;Epernay
1303752;ESSO EXPRESS;34 Av. Jean Jaurès - RN 3;51200;Epernay
1302300;CARREFOUR;Rue des Artisans;67680;Epfig
1302908;INTERMARCHE;Rue du 19 Mars 1962;71360;Epinac
1306196;AGIP;51 Route de Remiremont;88000;Epinal
1300162;CARREFOUR;257 Chemin des Tourelles;91360;Epinay sur Orge
1301675;E.LECLERC;159-165 Route De St Leu;93800;Epinay Sur Seine
1303238;ESSO EXPRESS;86 Av. de Lattre de Tassigny;93800;Epinay sur Seine
1301530;E.LECLERC;RN 6;89400;Epineau les Voves
1361246;AVIA;Rue De La Gare;21460;Epoisses
1352050;TOTALENERGIES;Route de Gargenville;78680;Epone
1300495;CARREFOUR MARKET;Rue Aristide Briand;76133;Epouville
1303065;ESSO;16 Route du Havre;76400;Epreville
1303878;ESSO;RN 184;95610;Eragny sur Oise
1303879;ESSO;RN 184;95610;Eragny sur Oise
1361179;AVIA;1 rue Nicolas Le Marié;29500;Ergue Gaberic
1300284;CARREFOUR MARKET;ZAC De La Salle Verte;29500;Ergue Gaberic
1360344;AVIA;5 RN Voie Sacrée;55260;Erize la Petite
1303788;ESSO;16 b Rue du 18 Juin;95120;Ermont
1397326;CARREFOUR;Av Du Pdt G. Pompidou;95120;Ermont
1399946;U;Les Semondieres C.C. Route de Laval;53500;Ernee
1301417;CARREFOUR;Route de Laval;53500;Ernee
1301679;E.LECLERC;45 Rue Du Printemps;67151;Erstein
1303007;ESSO EXPRESS;RN 83 - Route de Lyon;67150;Erstein
1361267;AVIA;Route De Davrey;10130;Ervy
1303246;ESSO EXPRESS;53 Avenue du Marechal Joffre;77450;Esbly
1302492;INTERMARCHE;10 Rue Jean Jaures;59278;Escautpont
1301965;AVIA;Autoroute A19 Aire des Escrennes;45300;Escrennes
1300433;CARREFOUR MARKET;Rue Du 11 Novembre;62400;Essars
1352129;TOTALENERGIES;56 rue Nationale - L'Oie;85140;Essarts en Bocage
1300830;U;Rte de La Roche Sur Yon;85140;Essarts en Bocage
1301251;U;Rue des Sables;85140;Essarts en Bocage
1320058;DIVERSE / OTHERS;Vendéopole la Mongie;85140;Essarts en Bocage
1305026;ESSO EXPRESS;55 Av. du 69ème RI;54270;Essey les Nancy
1397327;CARREFOUR;Av De Saulxures;54270;Essey Les Nancy
1322077;TOTALENERGIES;A 26;02690;Essigny le Grand
1360044;AVIA;Rue du bocage;10360;Essoyes
1301998;CARREFOUR;1 Rue Marbigo;66310;Estagel
1303331;ESSO;47 a Av. du Dr. Toreilles;66310;Estagel
1301619;CARREFOUR;Rue de Merville;59940;Estaires
1301688;E.LECLERC;Zac Des Landes, Avenue Du Cagire;31800;Estancarbon
1302282;INTERMARCHE;Rue de l'Aube;51310;Esternay
1361272;AVIA;Rue De La Republique;10190;Estissac
1301953;INTERMARCHE;Route De Longwy - Rn 18;55400;Etain
1311173;E.LECLERC;925 Route Departementale;76260;Etalondes
1311174;E.LECLERC;50 Rue Des Lys;91150;Etampes
1302242;CARREFOUR;Av de Bonnevaux;91150;Etampes
1300565;CARREFOUR;Av. Bonneveaux Pres Base De Loisirs;91150;Etampes
1303621;ESSO;RN 20;91150;Etampes/ Essonne
1303037;ESSO;4 Route d'Hilbert;62630;Etaples
1304154;SHELL;A 16;62630;Etaples
1301854;CARREFOUR;Route de Boulogne;62630;Etaples
1301380;E.LECLERC;Chemin Departemental 940;62630;Etaples Sur Mer
1300793;CARREFOUR;Les Coudray;91450;Etiolles
1399539;INTERMARCHE;Zone D Activite;26800;Etoile sur Rhone
1398340;INTERMARCHE;12 ZA Piquet Ouest;35370;Etrelles
1301030;CARREFOUR;ZI de la Porte Rouge;27150;Etrepagny
1303933;ESSO;15 Place du Général de Gaulle;76260;Eu
1398929;DIVERSE / OTHERS;5 route Nationale;39700;Evans
1302783;AVIA;7 Av des Bocquies;74500;Evian les Bains
1306212;AGIP;9 Av. Anna De Nouailles;74500;Evian les Bains
1301422;CARREFOUR;Rue de l'hôpital;22630;Evran
1301057;INTERMARCHE;8 rue des Gallois;14210;Evrecy
1399978;U;4 Place de la République;27000;Evreux
1397328;CARREFOUR;Bd De Normandie;27000;Evreux
1399665;INTERMARCHE;Rue De Fauville;27000;Evreux
1399984;U;Route De Laval;53600;Evron
1305106;ESSO EXPRESS;Bd des Champs Elysées;91000;Evry
1305064;ESSO EXPRESS;128 Av. Jean Jaurès;38320;Eybens
1351725;TOTALENERGIES;Rocade Sud;38320;Eybens
1302214;INTERMARCHE;Claud 1 Rue Léon Jouhaud;87120;Eymoutiers
1307105;DYNEFF;89 Route Nationale;19800;Eyrein
1303417;ESSO EXPRESS;44 Rue Francis Bergese;34690;Fabregues
1352126;TOTALENERGIES;A9 - Aire de Farbegues Nord;34690;Fabregues
1360119;AVIA;AUTOROUTE A 9;34690;Fabregues
1301677;E.LECLERC;Route D'Epernay;51510;Fagnieres
1303412;ESSO EXPRESS;RN 77- Route de Troyes;51510;Fagnières
1311406;E.LECLERC;2 Rue Louis Rochet;14700;Falaise
1301798;CARREFOUR;33 Rue Georges Clémenceau;14700;Falaise
1303195;ESSO;55 Route dÁrgentan;14700;Falaise
1303178;ESSO;8 Rue Nationale;85670;Falleron
1311179;E.LECLERC;1 Avenue Francois Mitterrand;57290;Fameck
1361277;AVIA;Zone Du Buehl;57450;Farebersviller
1399772;INTERMARCHE;14 Rue Robert Martin;77515;Faremoutiers
1305164;ESSO;A 71;18200;Farges Allichamps
1361280;AVIA;2 Rue Denis Pépin;57690;Faulquemont
1399972;U;42 Rue De Crehange;57380;Faulquemont
1399510;AIRLIQUIDE;ZAC de Boulouze;21110;Fauverney
1361107;AVIA;Les Alleux - Route de Tulle;19330;Favars
1301128;INTERMARCHE;Les Boucheroz Nord;74210;Faverges Seythenex
1302784;CARREFOUR;Le Bas de Montparnasse;41400;Faverolles-sur- Cher
1398168;E.LECLERC;A 83;79160;Faye sur Ardin
1302863;INTERMARCHE;Route de Vesoul;52500;Fayl Billot
1360349;AVIA;RN 19;52500;Fayl-Billot
1301043;INTERMARCHE;78 rue Queue de Renard;76400;Fecamp
1351555;TOTALENERGIES;RN 83;67640;Fegersheim
1352077;TOTALENERGIES;126 Route de Valenciennes;59750;Feignies
1399637;INTERMARCHE;45 Rue De Bad Walsdsee;01570;Feillens
1399814;INTERMARCHE;26 Route D'Aubusson;23500;Felletin
1306609;AGIP;A 10;17350;Fenioux
1301201;CARREFOUR;83 Chemin des Loges;51230;Fere Champenoise
1301806;U;Rue du Stade;02130;Fere en Tardenois
1311178;E.LECLERC;Route De Meyrin;01210;Ferney Voltaire
1300407;CARREFOUR MARKET;Av. Georges Clemenceau;59680;Ferriere La Grande
1301856;U;37 Rue de Neuve;76220;Ferrieres en Bray
1300616;U;Le Bourg;76220;Ferrieres en Bray
1302090;CARREFOUR;Rte Brignon Rue de la Croix Porier;45210;Ferrieres en Gatinai
1300077;U;Rue De La 1Ere Armee;68740;Fessenheim
1302855;INTERMARCHE;6 Grande rue de Randan;42110;Feurs
1300347;CARREFOUR;Route De St Etienne RN 82;42110;Feurs
1302166;E.LECLERC;Capdenac-Le-Haut;46100;Figeac
1399740;INTERMARCHE;Route De Cahors;46100;Figeac
1302248;CARREFOUR;273 Route Imperiale;74370;Filliere
1360540;AVIA;419 Route de la Vallée du Giffre;74250;Fillinges
1306188;AGIP;Rue des Abattoirs;42700;Firminy
1311183;E.LECLERC;Zi Des Prairies;42700;Firminy
1351993;TOTALENERGIES;RN 31;51170;Fismes
1300113;INTERMARCHE;Rte de Soissons;51170;Fismes
1399994;U;RD13 ZI des Peyrouas;83340;Flassans sur Issole
1300482;CARREFOUR MARKET;ZI Des Molans;72200;Fleche
1361033;AVIA;204 Rue de Paris;61100;Flers
1311473;E.LECLERC;Route De Domfront;61100;Flers
1311472;E.LECLERC;93 Rue De La Chaussee;61100;Flers De L'Orne
1301400;CARREFOUR;RN 43;59128;Flers en Escrebleux
1300157;DIVERSE / OTHERS;1 av du Corps Franc Pomies;32500;Fleurance
1302446;CARREFOUR;Route de Lectoure;32500;Fleurance
1302137;INTERMARCHE;Rue Juliot Curie;32500;Fleurance
1301603;CARREFOUR;7BIS Rue des Glattignies;62840;Fleurbaix
1306158;AGIP;RN 433;69250;Fleurieu
1322080;TOTALENERGIES;RN 6;71260;Fleurville
1301451;E.LECLERC;10 Rue De Montavan;45400;Fleury Les Aubrais
1301808;CARREFOUR;Rue du Général de Gaulle;27380;Fleury sur Andelle
1364075;AVIA;198 Rue Marcellin Berthelot;45400;Fleury-les- Aubrais
1351565;TOTALENERGIES;ZA des Cirol;91700;Fleury-Mérogis
1399503;AIRLIQUIDE;80 Rue Jean Prouvé;54710;Fleville devant Nancy
1300535;CARREFOUR;D 14;78410;Flins S/Seine
1399776;INTERMARCHE;cd112 Rte De Vignacourt;80420;Flixecourt
1361047;AVIA;65 Avenue Jean Monestier;48400;Florac
1307068;DYNEFF;15 Route de Mende;48400;Florac Trois Rivieres
1302383;CARREFOUR;11 Rue Nationale;57190;Florange
1361074;AVIA;2 Avenue des Plantes;16730;Fléac
1399675;INTERMARCHE;Le Terrefort;09000;Foix
1311192;E.LECLERC;Route D'Espagne-Peysales;09000;Foix
4376528;VITO;RN 198;20213;Folelli
1301862;U;121 Rte de Bessieres;31140;Fonbeauzard
1360042;AVIA;3 Rue des IsIes;39460;Foncine Le Haut
1311186;E.LECLERC;4 Avenue Jean Jaures;37230;Fondettes
1301512;INTERMARCHE;Av du Chateau D'Eau;31470;Fonsorbes
1300717;INTERMARCHE;34 Rue Henry Berger;21610;Fontaine Francaise
1399881;INTERMARCHE;Rue Pasteur;28190;Fontaine la Guyon
1303710;ESSO;Carrefour de la Libération;77300;Fontainebleau
1398248;AVIA;Aire du Pays d'Argentan;61200;Fontenai-sur- Orne
1305077;ESSO EXPRESS;21 - 23 Av. J. & M. Dolivet;92260;Fontenay aux Roses
1300115;U;Route de La Rochelle;85200;Fontenay le Comte
1320059;DIVERSE / OTHERS;Rue Rene Couzinet;85200;Fontenay Le Comte
1303764;ESSO;Rue Pt Gal de Gaulle;94120;Fontenay sous Bois
1360630;AVIA;236 Avenue de la République;94120;Fontenay-sous- Bois
1311717;E.LECLERC;7 Rue Marguerite Perey;77610;Fontenay- Tresigny
1360040;AVIA;70 Cours Hyacinthe Bellon;13990;Fontvieille
1305117;ESSO EXPRESS;199 Rue Nationale;57600;Forbach
1397329;CARREFOUR;Av De L Europe;57600;Forbach
1360072;AVIA;Zac de Fontaines;83136;Forcalqueiret
1399911;DIVERSE / OTHERS;A5;77130;Forges
1301000;CARREFOUR;22 route de Colmar;68320;Fortschwihr
1302246;INTERMARCHE;115 Av Louise Michel;13270;Fos sur Mer
1303666;ESSO EXPRESS;Déviation RN 568 Ouest;13270;Fos sur Mer
1321111;TOTALENERGIES;Fos-sur-Mer/ RN 568;13270;Fos sur Mer
1321052;TOTALENERGIES;ZI, RN568;13270;Fos-sur-Mer
1303656;ESSO;A 19;89150;Fouchères
1303431;CARREFOUR;Maner Ker Elo;29170;Fouesnant
1302057;CARREFOUR;20 Pl de l'Europe;35300;Fougeres
1300318;CARREFOUR;39 Bld. De Groslay Zi De La Guenaud;35300;Fougeres
1302350;CARREFOUR;39 Boulevard de Groslay;35300;Fougeres
1302845;INTERMARCHE;Rue de Luxeuil;70220;Fougerolles
1303175;ESSO EXPRESS;20 bis Bd St. Germain;35300;Fougères
1301107;INTERMARCHE;49 Rue Hippolyte Noiret;80800;Fouilloy
1360374;AVIA;RN 19;52800;Foulain
1303425;ESSO EXPRESS;CD 46 Rocade Miniere;62740;Fouquières les Lens
1303372;ESSO EXPRESS;43 Route de Nevers;58600;Fourchambault
1301670;CARREFOUR;ZA La Marlière Carrefour;59610;Fourmies
1307085;DYNEFF;Route Vachellerie;48210;Fournels
1360014;AVIA;Route d'Avignon;30210;Fournès
1352044;TOTALENERGIES;Avenue de Nîmes;30300;Fourques
1306235;DIVERSE / OTHERS;Rue de l'Argentique;71204;Fragnes-la- Loyere
1302955;INTERMARCHE;4 rue de la Gare;39700;Fraisans
1301691;CARREFOUR;12-14 Rue Général Ingold;88230;Fraize
1305029;ESSO EXPRESS;42 Av. du Chater;69340;Francheville
1300469;CARREFOUR;Av. Du Chater;69340;Francheville
1311189;E.LECLERC;362 Rue Du General Leclerc;95130;Franconville
1305095;ESSO EXPRESS;9 Bd du Bel Air;95130;Franconville
1300788;CARREFOUR;Rte du Tram;74270;Frangy
1300142;U;Rue du Canivet;76520;Franqueville Saint Pierre
1303873;ESSO;A 11;28160;Frazé
0013061;AGIP;1021 Avenue de Lattres de Tassigny;83600;Frejus
1360018;AVIA;Avenue delattre de Tassigny;83600;Frejus
1300927;INTERMARCHE;2 B Rue Charles de Gaulle;78840;Freneuse
1301472;CARREFOUR;Les Voies Vaches;78840;Freneuse
1304112;SHELL;A 10;28310;Fresnay l'Evêque
1304165;SHELL;Aire de Val Neuvy;28310;Fresnay l'Evêque
1302041;U;Rue de l'Abbé Lelièvre;72130;Fresnay sur Sarthe
1300750;CARREFOUR;15 Rue de Verdun;55160;Fresnes en Woevre
1360114;AVIA;A4;02130;Fresnes-en- Tardenois
1360115;AVIA;A4;02130;Fresnes-en- Tardenois
1322095;TOTALENERGIES;RN 50;62490;Fresnes-Les- Montauban
1322152;TOTALENERGIES;A5;10270;Fresnoy Le Chateau
1351304;TOTALENERGIES;A5;10270;Fresnoy Le Chateau
1301088;CARREFOUR;1000 Rue Jean Jaures;02230;Fresnoy le Grand
1360043;AVIA;860 Rue du chemin vert;59273;Fretin
1302406;CARREFOUR;5 Rue Jules Ferry;62270;Frevent
1311190;E.LECLERC;Zac De Betting;57800;Freyming Merlebach
1301182;INTERMARCHE;12 Rue Z.A. Le Parc;80130;Friville Escarbotin
1302774;CARREFOUR;1 Rue des Trolles;38190;Froges
1301796;CARREFOUR;523 Bois de Chalimbaud;38190;Froges
1361284;AVIA;27 Avenue du Marchal Juin;34110;Frontignan
1307074;DYNEFF;RN 112 - Le Barnier;34110;Frontignan
1301520;E.LECLERC;2 Rue Du Bois;54390;Frouard
1303672;ESSO;91 Rue de Metz;54390;Frouard
1301652;CARREFOUR;Chemin des Mailheaux;31270;Frouzins
1311741;E.LECLERC;75 Rue du Fort du Rietz;62310;Fruges
1300429;CARREFOUR MARKET;Route D'Hesdin 2 Rue Des 3 Moulins;62310;Fruges
1303721;ESSO EXPRESS;1239 Avenue de Lattre de Tassigny;83600;Fréjus
1303714;ESSO;Route du Bozon;83600;Fréjus
1302059;CARREFOUR;225 Rue des Evignes;08170;Fumay
1302972;CARREFOUR;225 Rue des Evignes;08170;Fumay
1304667;CARREFOUR;225 rue des Evignes;08170;Fumay
1306653;ENI;R.T. 11 - Lie-dk Campomneta;20600;Furiani
4376537;VITO;RN 193;20600;Furiani
1352018;TOTALENERGIES;1Ere Av. Zac Saint Charles;13710;Fuveau
1397283;ENGIE;RD 6 - ZAC Saint Charles;13710;Fuveau
1360311;AVIA;47 Rue Jules Lefèbvre;02130;Fère-en- Tardenois
1300178;U;951 Route d'Eauze ZI Lamarraque;40310;Gabarret
1301336;INTERMARCHE;1 rue de Cisai;61230;Gace
1352160;TOTALENERGIES;route d'Alençon-la Bazanne;61230;Gace
1398942;DIVERSE / OTHERS;D 438;61230;Gacé
1301149;INTERMARCHE;19 Av Rhin et Danube;81600;Gaillac
1311193;E.LECLERC;Station Autoroute - Piquerouge;81600;Gaillac
1301687;E.LECLERC;Station Magasin - Piquerouge;81600;Gaillac
1305167;ESSO;38 Place de la Maire;76870;Gaillefontaine
1398933;DIVERSE / OTHERS;38 Place de la Mairie;76870;Gaillefontaine
1322160;TOTALENERGIES;2 La Grange Dime, D6015;27600;Gaillon
1306654;ENI;Galeria;20245;Galeria
4376532;VITO;LD Fango;20245;Galeria
1300187;U;Rigole Est;33133;Galgon
1301319;CARREFOUR;Route d'Epmon;28320;Gallardon
1300960;INTERMARCHE;Bld Charles De Gaulle;80220;Gamaches
1301842;CARREFOUR;1 Av des Portes Occitanes;03800;Gannat
1302457;CARREFOUR;1 Av des Portes Occitanes;03800;Gannat
1399647;DIVERSE / OTHERS;12 Ave Des Portes Occitanes;03800;Gannat
1302174;INTERMARCHE;10 Av Commandant Dumont;05000;Gap
1305130;ESSO EXPRESS;23 Avenue de Provence;05000;Gap
1302149;INTERMARCHE;Espace Tokoro 28 Bd d'Orient;05000;Gap
1311542;E.LECLERC;Route De Fauvins;05000;Gap
1303719;ESSO;173 - 179 Rue de La Porte Jaune;92380;Garches
1301328;INTERMARCHE;CD 6 Imp La Plaine;13120;Gardanne
1300235;CARREFOUR MARKET;Petit Chemin D'Aix Le Payennet;13120;Gardanne
1397330;CARREFOUR;Bd De La Muette;95140;Garges Les Gonesse
1301931;INTERMARCHE;Av Georges Phesans;64330;Garlin
1302830;U;1 Rue Jacques Flory;30128;Garons
1399850;ENGIE;avenue de Courbade;30128;Garons
1399657;INTERMARCHE;Route De Fourges;27620;Gasny
1360451;AVIA;RN 98 La Foux;83580;Gassin
1304151;SHELL;A 11;28300;Gasville Oiseme
1304150;SHELL;A 11;28300;Gasville-Oisème
1352021;TOTALENERGIES;Z.I. La Mandalieu Dit La Tour;06770;Gattieres
1302459;INTERMARCHE;Rue Auguste Delaune;02430;Gauchy
1399511;AIRLIQUIDE;Rue Eugàne Freyssinet;02430;Gauchy
1399617;INTERMARCHE;2+4 Rue du viaduc;80290;Gauville
1300093;U;23 rue de l'Hôtel Saint Denis;50450;Gavray
1301442;E.LECLERC;4 Rue Du Fort;67118;Geispolsheim
1302676;INTERMARCHE;40 Zac des Vautes;34980;Gely du Fesc
1302322;DYNEFF;553 Route du Vaisseau;13420;Gemenos
1300101;U;ZA Pied Sec Rte de Saintes;17260;Gemozac
1303018;ESSO;22 Route de Lyon;69740;Genas
1311198;E.LECLERC;Zi Lyon Nord;69730;Genay
1361196;AVIA;Route De Martigny Genelard;71750;Genelard
1360217;AVIA;Route De Nimes;30510;Generac
1300199;CARREFOUR;139 Route de Corbeil;91700;Genevieve des Bois
1303180;ESSO EXPRESS;7 Rue Briand, RN 5 - Rte d'Auxonne;21110;Genlis
1301653;CARREFOUR;21 Rue Louis Calmel;92230;Gennevilliers
1399864;ENGIE;7 ter Route Principale du Port;92230;Gennevilliers
1311199;E.LECLERC;Avenue Du General De Gaulle;92230;Gennevilliers
1361166;AVIA;2 Le Poteau;23350;Genouillac
1305057;ESSO EXPRESS;67 Bd Raspail;94250;Gentilly
1322055;TOTALENERGIES;A 64;64530;Ger
1301058;INTERMARCHE;73 Bd de la Jamagne;88400;Gerardmer
1301607;CARREFOUR;Allee de Fonchenille;63360;Gerzat
1352007;TOTALENERGIES;CD 210 Fontchenille;63360;Gerzat
1399868;INTERMARCHE;Rue Des Martyrs;63360;Gerzat
1302990;U;Route de Poitiers, Le Barillet;44190;Getigne
1302254;CARREFOUR;31 rue de Rennes;35850;Geveze
1300321;CARREFOUR MARKET;31 Rue De Rennes Cc La Flume;35850;Geveze
1360012;AVIA;26 Route de Lons;39570;Gevingey
1399887;DIVERSE / OTHERS;A31 Aire de Gevrey Ouest;21200;Gevray- Chambertin
1301836;AVIA;Autoroute 31;21220;Gevrey Chambertin
1360138;AVIA;158 Avenue des Tilleuls;01170;Gex
1302804;INTERMARCHE;61 Rue des Transporteurs;01170;Gex
4376504;VITO;1235 avenue du 9 Septembre;20240;Ghisonaccia
4376510;VITO;Cote Srientale, RN 198;20240;Ghisonaccia
1301140;VITO;RN 198;20240;Ghisonaccia
1303467;ESSO;A 13;14730;Giberville
1307065;DYNEFF;A13 - Aire de Giberville Nord;14730;Giberville
1351520;TOTALENERGIES;A 10;45520;Gidy
1351045;TOTALENERGIES;Aire 10;45520;Gidy
1311201;E.LECLERC;17 Rue De La Bosserie;45500;Gien
1301494;CARREFOUR;2-6 Chemin des Allix;45500;Gien
1303867;ESSO EXPRESS;2 Route de Gometz Chevry;91190;Gif sur Yvette
1303801;ESSO EXPRESS;27 Avenue du General Leclerc;91190;Gif Sur Yvette
1300899;CARREFOUR;Lieu dit Belleville, Rue de Chevry;91190;Gif sur Yvette
1399680;INTERMARCHE;Zone Cosmo;34150;Gignac
1306102;AGIP;A 55;13180;Gignac La Nerthe
1351706;TOTALENERGIES;A 55;13180;Gignac-La- Nerthe
1302119;CARREFOUR;Rue du 19 Mars 1962;13180;Gignac-la-Nerthe
1360019;AVIA;15 Rue des Colombières;25650;Gilley
1360047;AVIA;RN 74 Vougeot;21640;Gilly les ateaux
1304636;CARREFOUR;59 Boulevard du Nord;32200;Gimont
1302065;INTERMARCHE;La Plantude;83560;Ginasservis
1302363;AVIA;RN 122 Maison Neuve;15130;Giou de Mamou
1399738;INTERMARCHE;Zac Du Mont-Jean;90200;Giromagny
1301410;CARREFOUR;30 Rue du Bouloir;27140;Gisors
1302036;INTERMARCHE;Rue du Faubourg de Neaufles;27140;Gisors
1304029;SHELL;A6 Aire de Chien Blanc;21350;Gissey le Vieil
1399797;INTERMARCHE;48 Rue Jean Ligonnet;69700;Givors
1303494;ESSO;A 47;69700;Givors
1300472;CARREFOUR;ZI Vallee Du Gier Cc Les 2 Vallees;69700;Givors
1302828;INTERMARCHE;22 Avenue de Mortieres;71640;Givry
1303027;ESSO;Av. de la Gare 1;51330;Givry en Argonne
1360393;AVIA;A 36;21250;Glanon
1301871;INTERMARCHE;100 rue du Tacot Beaujolais;69400;Gleize
1304623;E.LECLERC;1139 Rue de Tarare;69440;Gleize
1311066;E.LECLERC;1139 Route De Tarara;69400;Gleze
1301286;AVIA;140 Rue Guillaume Fichet;74130;Glieres val de Borne
1301910;INTERMARCHE;8 Av Phileas Fogg;80440;Glisy
1398864;IDS;Avenue de la Ville Idéale;80440;Glisy
1311202;E.LECLERC;Avenue Du General Leclerc;88190;Golbey
1311681;E.LECLERC;4 Espace des Trois Quartiers;91400;Gometz la Ville
1398007;AVIA;Route de Paris;16160;Gond-Pontouvre
1301411;CARREFOUR;106 Rue de la Bergerie;54840;Gondreville
1311368;E.LECLERC;1 Allee Georges Pompidou;95500;Gonesse
1352015;TOTALENERGIES;RD 370;95500;Gonesse
1352019;TOTALENERGIES;Rue Nungesser Et Coli;95500;Gonesse
1361177;AVIA;Parc des Marais;76700;Gonfreville l'Orcher
1361002;AVIA;Route d'Oudalle;76700;Gonfreville- l'Orcher
1300828;U;La Promenade;53120;Gorron
1311156;E.LECLERC;ZI Kergaradec;29850;Gouesnou
1300689;U;Av de Luchon;31210;Gourdan Polognan
1364096;AVIA;5 Boulevard de la Madeleine;46300;Gourdon
1301639;CARREFOUR;Lieu dit Bouriat Route de Fumel;46300;Gourdon
1399554;INTERMARCHE;Route De Fumel;46300;Gourdon
1311231;E.LECLERC;Route De Quimper;56110;Gourin
1301929;INTERMARCHE;Rue de Toul an Chy;56110;Gourin
1352123;TOTALENERGIES;2 Route de Rouen;76220;Gournay-En- Bray
1302193;INTERMARCHE;Avenue des Aulnaies;76220;Gournay-en-Bray
1352155;TOTALENERGIES;A 89 / E 70;33660;Gours
1300587;CARREFOUR;1 Av. Jacques Anquetil Cc Les Olymp;95190;Goussainville
